id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
9220482,Serviced apartment in Shibuya-ku · ★4.66 · Studio · 1 bed · 1 bath,36396507,Yuka,Shibuya Ku,35.67692,139.68061,Private room in serviced apartment,Private room,2,1,13500.0,1,219,4.66,2.22
6439108,Rental unit in Setagaya-ku · ★4.97 · 1 bedroom · 3 beds · 1 bath,10705201,Daisuke,Setagaya Ku,35.66106,139.66859,Entire rental unit,Entire home/apt,3,3,22500.0,2,241,4.97,2.31
6505073,Rental unit in Kita · ★4.52 · 1 bedroom · 5 beds · 1 bath,19152993,Sei,Kita Ku,35.76108,139.71599,Entire rental unit,Entire home/apt,5,5,13143.0,3,240,4.52,2.32
6592213,Home in Machida-shi · ★4.98 · 1 bedroom · 1 shared bath,34475322,Masaru,Machida Shi,35.5872,139.48277,Private room in home,Private room,3,2,3643.0,1,161,4.98,1.56
9239019,Guest suite in Suginami-ku · ★4.71 · 2 bedrooms · 3 beds · 2 baths,10986553,Veronica,Suginami Ku,35.69144,139.66396,Entire guest suite,Entire home/apt,5,3,20873.0,2,96,4.71,0.98
9280298,Rental unit in Shibuyaku · ★4.75 · Studio · 2 beds · 1 bath,48192801,ゆき,Shibuya Ku,35.64451,139.70892,Entire rental unit,Entire home/apt,2,2,16377.0,3,96,4.75,0.97
9437825,Rental unit in Suginami-ku · ★4.65 · 1 bedroom · 1 bed · 1 bath,18776800,LiveinAsia,Suginami Ku,35.70399,139.59775,Entire rental unit,Entire home/apt,3,1,14500.0,1,17,4.65,0.18
9442462,Home in 中野区 · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,46900709,Grapehouse Koenji,Nakano Ku,35.7102,139.64928,Private room in home,Private room,2,2,9857.0,1,25,4.88,0.3
6613961,Home in Kita-ku · ★4.48 · 1 bedroom · 2 beds · 2.5 shared baths,24219962,Hiroya,Kita Ku,35.75787,139.72153,Private room in home,Private room,2,2,8000.0,3,48,4.48,0.46
6627048,Rental unit in Toshima City · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,34155786,Ij,Toshima Ku,35.7343245,139.7023259,Entire rental unit,Entire home/apt,4,2,19486.0,2,8,4.75,2.76
9454348,Home in Taitō-ku · ★4.48 · 2 bedrooms · 3 beds · 2.5 baths,48993128,Hiroyuki,Taito Ku,35.72517,139.76402,Entire home,Entire home/apt,5,3,50000.0,1,160,4.48,1.64
6636522,Rental unit in Bunkyō-ku · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,34735989,Shigeru,Bunkyo Ku,35.71773,139.74374,Private room in rental unit,Private room,1,1,6218.0,1,240,4.66,2.42
9481712,Rental unit in Sumida-ku · ★4.78 · 1 bedroom · 2 beds · 1 bath,49146494,Shino,Sumida Ku,35.70806,139.8169,Entire rental unit,Entire home/apt,3,2,22971.0,3,177,4.78,1.87
6646878,Home in Setagaya · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,34561184,Toshiro & Tanya,Setagaya Ku,35.65191,139.66968,Private room in home,Private room,2,1,10980.0,1,98,4.94,0.95
9518927,Rental unit in Toshima-ku · ★4.58 · 2 bedrooms · 2 beds · 1 bath,48739707,Maki Nicestaytokyo,Toshima Ku,35.73891,139.74787,Entire rental unit,Entire home/apt,5,2,40775.0,1,67,4.58,0.69
9519391,Home in Komae-shi · ★4.91 · 4 bedrooms · 10 beds · 2 baths,28089811,Masato,Komae Shi,35.62867,139.57602,Entire home,Entire home/apt,16,10,68000.0,2,182,4.91,2.03
6648293,Rental unit in Shinagawa-ku · ★4.73 · 1 bedroom · 1 bed · 1 bath,5749679,Sayoko,Shinagawa Ku,35.61486,139.726,Entire rental unit,Entire home/apt,2,1,8900.0,2,319,4.73,3.08
9532214,Home in Taitō-ku · ★4.67 · 2 bedrooms · 6 beds · 2 baths,45326126,Hotel Asakusabashi,Taito Ku,35.70046,139.7859,Entire home,Entire home/apt,8,6,32643.0,2,110,4.67,1.17
6749824,Home in Taito-ku · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,35340956,Yoshio,Taito Ku,35.7242,139.77766,Private room in home,Private room,1,1,5000.0,2,139,4.88,1.49
9554622,Rental unit in Shinjuku-ku · ★4.87 · 1 bedroom · 2 beds · 1 bath,49474412,Dong,Shinjuku Ku,35.69485,139.69197,Entire rental unit,Entire home/apt,3,2,31286.0,2,82,4.87,1.29
6750472,Rental unit in Taitō-ku · ★4.84 · 1 bedroom · 4 beds · 1 bath,30828383,美香,Taito Ku,35.7155,139.79083,Entire rental unit,Entire home/apt,5,4,18286.0,2,221,4.84,2.16
9575725,Rental unit in Hino-shi · ★4.26 · 1 bedroom · 1 bed · 1 shared bath,49570162,天野,Hino Shi,35.65767,139.41636,Private room in rental unit,Private room,1,1,4143.0,1,35,4.26,0.36
9578555,Home in Edogawa-ku · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,49237439,Ken,Edogawa Ku,35.740009,139.89624,Private room in home,Private room,5,1,2957.0,2,12,4.33,0.12
9601749,Rental unit in 新宿区 · ★4.85 · 1 bedroom · 2 beds · 1 bath,49474412,Dong,Shinjuku Ku,35.69531,139.68987,Entire rental unit,Entire home/apt,3,2,34114.0,2,73,4.85,1.23
6768640,Loft in Sumida-ku · ★4.67 · 1 bedroom · 2 beds · 1 bath,33170407,Hiroyoshi,Sumida Ku,35.71818,139.81237,Entire loft,Entire home/apt,2,2,14286.0,1,46,4.67,0.45
6785470,Rental unit in Kodaira-shi · ★4.90 · 1 bedroom · 3 beds · 1 bath,35525878,Kanako,Kodaira Shi,35.72576,139.50954,Entire rental unit,Entire home/apt,3,3,5100.0,5,59,4.9,0.59
9619095,Home in Nakano-ku · ★4.83 · Studio · 1 bed · 1 bath,31486638,Shin,Nakano Ku,35.70675,139.68051,Entire home,Entire home/apt,2,1,17829.0,10,145,4.83,1.5
6800607,Rental unit in Nakano-ku · ★4.75 · 1 bedroom · 1 bed · 1 bath,17736560,タツロウ (Taturo),Nerima Ku,35.73624,139.63247,Entire rental unit,Entire home/apt,2,1,9965.0,3,44,4.75,0.43
6803014,Home in 港区 · ★4.95 · 1 bedroom · 1 bed · 1 bath,35614067,Kan,Minato Ku,35.63612,139.72575,Entire home,Entire home/apt,2,1,30000.0,3,173,4.95,1.68
9639867,Rental unit in Setagaya-ku · ★4.67 · 1 bedroom · 4 beds · 1 bath,29341016,Yasunobu,Setagaya Ku,35.64744,139.67332,Entire rental unit,Entire home/apt,4,4,12000.0,3,202,4.67,2.08
9640624,Condo in 新宿区 · ★4.72 · 1 bedroom · 2 beds · 1 bath,49474412,Dong,Shinjuku Ku,35.69683,139.69009,Entire condo,Entire home/apt,3,2,27857.0,3,148,4.72,1.52
6805147,Townhouse in 足立区 · ★4.65 · 4 bedrooms · 4 beds · 3 baths,35623696,巍,Adachi Ku,35.76922,139.77947,Entire townhouse,Entire home/apt,6,4,21243.0,2,102,4.65,1.01
9676049,Rental unit in Shibuya-ku · ★4.82 · 2 bedrooms · 3 beds · 1 bath,43751877,Masami,Shibuya Ku,35.67949,139.67874,Entire rental unit,Entire home/apt,4,3,37443.0,2,327,4.82,3.34
9676636,Rental unit in Itabashi-ku · ★4.93 · 1 bedroom · 1 bed · 1 bath,22193183,Kyoko,Itabashi Ku,35.747371673583984,139.70323181152344,Entire rental unit,Entire home/apt,3,1,12214.0,4,98,4.93,1.01
9684860,Rental unit in Arakawa-ku · ★4.80 · 1 bedroom · 2 beds · 1 bath,17694529,Hisao,Arakawa Ku,35.7267,139.782,Entire rental unit,Entire home/apt,2,2,2900.0,1,331,4.8,3.39
6812578,Home in Shinagawa-ku · ★4.93 · 1 bedroom · 2 beds · Private half-bath,26386727,Mami,Shinagawa Ku,35.62302,139.70141,Private room in home,Private room,2,2,14571.0,2,243,4.93,2.38
9704555,Home in Chōfu-shi · ★4.99 · 2 bedrooms · 6 beds · 1.5 baths,45623186,Satomi,Chofu Shi,35.65272,139.54804,Private room in home,Private room,4,6,4586.0,1,155,4.99,2.18
6837981,Loft in Sumida-ku · ★4.68 · 1 bedroom · 2 beds · 1 bath,33170407,Hiroyoshi,Sumida Ku,35.71848,139.81109,Entire loft,Entire home/apt,2,2,14286.0,1,91,4.68,0.88
6838363,Loft in Sumida-ku · ★4.72 · 1 bedroom · 4 beds · 1 bath,33170407,Hiroyoshi,Sumida Ku,35.71893,139.81294,Entire loft,Entire home/apt,2,4,14286.0,1,86,4.72,0.85
6838964,Loft in Sumida-ku · ★4.80 · 1 bedroom · 2 beds · 1 bath,33170407,Hiroyoshi,Sumida Ku,35.72,139.81074,Entire loft,Entire home/apt,2,2,14286.0,1,79,4.8,0.77
6854721,Home in Kōtō-ku · ★4.91 · 2 bedrooms · 2 beds · 1 bath,21769906,Decoboco,Koto Ku,35.67986,139.81736,Entire home,Entire home/apt,4,2,17000.0,2,162,4.91,1.57
6856801,Rental unit in Suginami-ku · ★4.77 · 1 bedroom · 1 bed · 1 bath,18776800,LiveinAsia,Suginami Ku,35.70402,139.5977,Entire rental unit,Entire home/apt,2,1,15000.0,3,61,4.77,0.62
6859825,Home in Kita-ku · ★4.27 · 1 bedroom · 2 beds · Shared half-bath,24219962,Hiroya,Kita Ku,35.75788,139.72153,Private room in home,Private room,2,2,6714.0,3,49,4.27,0.47
6874108,Rental unit in Shinjuku-ku · ★4.62 · 2 bedrooms · 2 beds · 1.5 baths,269182185,Sumifuku,Shinjuku Ku,35.70159,139.70653,Entire rental unit,Entire home/apt,4,2,27050.0,1,172,4.62,1.68
9738767,Home in Taito-ku · ★4.75 · 2 bedrooms · 4 beds · 2 baths,45326126,Hotel Asakusabashi,Taito Ku,35.70192,139.78364,Entire home,Entire home/apt,8,4,34886.0,2,103,4.75,1.09
9738892,Home in Taitō-ku · ★4.60 · 3 bedrooms · 4 beds · 2 baths,45326126,Hotel Asakusabashi,Taito Ku,35.70146,139.78448,Entire home,Entire home/apt,9,4,37700.0,2,119,4.6,1.25
9739115,Home in Taitō-ku · ★4.76 · 2 bedrooms · 3 beds · 1 bath,45326126,Hotel Asakusabashi,Taito Ku,35.70218,139.78399,Entire home,Entire home/apt,6,3,23629.0,2,67,4.76,0.71
6875368,Home in Taito-ku · ★4.89 · 1 bedroom · 2 beds · 1 shared bath,35340956,Yoshio,Taito Ku,35.72413,139.77771,Private room in home,Private room,2,2,6000.0,2,157,4.89,1.53
6914633,Loft in 杉並区 · ★4.75 · 2 bedrooms · 2 beds · 1 bath,33705289,Tomomasa,Suginami Ku,35.70565,139.65262,Entire loft,Entire home/apt,3,2,8900.0,1,260,4.75,2.53
9739745,Rental unit in Shinagawa-ku · ★4.89 · 2 bedrooms · 3 beds · 1 bath,42808108,Mie,Shinagawa Ku,35.61011,139.71602,Entire rental unit,Entire home/apt,4,3,13500.0,2,115,4.89,1.18
9761564,Rental unit in Toshima-ku · ★4.60 · 2 bedrooms · 3 beds · 1 bath,50147878,Nobu,Toshima Ku,35.73527,139.708,Entire rental unit,Entire home/apt,6,3,58214.0,1,249,4.6,2.54
9813434,Rental unit in Shinjuku-ku · ★4.83 · 1 bedroom · 1 bed · 1 bath,43979015,Ohkubo,Shinjuku Ku,35.70373,139.69807,Entire rental unit,Entire home/apt,2,1,16000.0,2,276,4.83,2.83
6939875,Home in Shinagawa-ku · ★4.84 · 1 bedroom · 2 beds · 1 bath,35828905,Kanako,Shinagawa Ku,35.60982,139.72068,Entire home,Entire home/apt,3,2,17500.0,1,161,4.84,1.57
9825656,Loft in Tokyo · ★4.54 · 1 bedroom · 3 beds · 1 bath,44812749,Japanstay,Suginami Ku,35.67275,139.65971,Entire loft,Entire home/apt,4,3,27893.0,1,108,4.54,1.11
9829226,Rental unit in Shinjuku-ku · ★4.76 · Studio · 2 beds · 1 bath,269182185,Sumifuku,Shinjuku Ku,35.7005,139.70613,Entire rental unit,Entire home/apt,4,2,20534.0,1,88,4.76,0.91
6939941,Hostel in Kōtō-ku · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,30883070,Takeshi,Koto Ku,35.68288,139.81552,Private room in hostel,Private room,2,1,7961.0,1,383,4.56,3.71
6975801,Serviced apartment in Shibuya-ku · ★4.40 · Studio · 1 bed · 1 private bath,36396507,Yuka,Shibuya Ku,35.67681,139.67929,Private room in serviced apartment,Private room,2,1,16857.0,1,203,4.4,1.97
7038511,Villa in Nerima-ku · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,29681737,文娟,Itabashi Ku,35.76456,139.67015,Private room in villa,Private room,3,1,8800.0,1,59,4.83,0.57
7038653,Home in Nerima-ku · ★4.94 · 1 bedroom · 1 bed · 2 baths,29681737,文娟,Nerima Ku,35.76288,139.66803,Private room in home,Private room,2,1,8800.0,1,16,4.94,0.16
7038739,Villa in Nerima-ku · ★5.0 · 1 bedroom · 2 beds · 2 shared baths,29681737,文娟,Nerima Ku,35.76455,139.66829,Private room in villa,Private room,3,2,8800.0,1,39,5.0,0.38
7043818,Rental unit in Shinjuku-ku · ★4.88 · 2 bedrooms · 2 beds · 1 bath,34076095,Yumi,Shinjuku Ku,35.68804,139.72024,Entire rental unit,Entire home/apt,5,2,37623.0,5,163,4.88,1.59
9834733,Home in 豊島区 · ★4.81 · 3 bedrooms · 4 beds · 1 bath,50107022,Jojo,Toshima Ku,35.73135,139.72254,Entire home,Entire home/apt,10,4,13800.0,2,182,4.81,1.9
7057399,Rental unit in Edogawa-ku · ★4.69 · 1 bedroom · 2 beds · 1 bath,37012733,Mariko,Edogawa Ku,35.70208,139.84227,Entire rental unit,Entire home/apt,2,2,5500.0,6,59,4.69,0.63
9844959,Rental unit in Shinjuku-ku · ★4.65 · 2 bedrooms · 3 beds · 1 bath,36898142,Ichimaru,Shinjuku Ku,35.69241,139.70754,Entire rental unit,Entire home/apt,6,3,68375.375,1,147,4.65,1.51
7123125,Condo in Minato-ku · ★4.90 · 2 bedrooms · 2 beds · 1 bath,37312047,Kae,Minato Ku,35.65681,139.75271,Entire condo,Entire home/apt,5,2,25000.0,30,70,4.9,0.69
9868151,Rental unit in Taitō-ku · ★4.73 · 4 bedrooms · 6 beds · 2 baths,50786427,Subin,Taito Ku,35.7128,139.79121,Entire rental unit,Entire home/apt,16,6,64286.0,2,222,4.73,2.28
9872793,Loft in Suginami-ku · ★4.68 · 1 bedroom · 2 beds · 1 bath,44812749,Japanstay,Suginami Ku,35.67275,139.65971,Entire loft,Entire home/apt,2,2,14000.0,2,125,4.68,1.32
7136098,Loft in 杉並区 · ★4.63 · 2 bedrooms · 2 beds · 1 bath,33705289,Tomomasa,Suginami Ku,35.70522,139.65431,Entire loft,Entire home/apt,2,2,8900.0,1,114,4.63,1.11
7149882,Rental unit in Toshima-ku · ★4.65 · 3 bedrooms · 8 beds · 1.5 baths,29253527,Momo,Toshima Ku,35.73334,139.70837,Entire rental unit,Entire home/apt,10,8,62857.0,2,187,4.65,1.83
9892431,Home in Shinjuku-ku · ★4.60 · 3 bedrooms · 7 beds · 2 baths,13717463,Kota,Shinjuku Ku,35.69577666137053,139.71409540445055,Entire home,Entire home/apt,10,7,68375.375,4,96,4.6,1.0
9894328,Rental unit in Shinjuku-ku · ★4.79 · 1 bedroom · 2 beds · 1.5 baths,269182185,Sumifuku,Shinjuku Ku,35.69963,139.70784,Entire rental unit,Entire home/apt,4,2,19967.0,1,155,4.79,1.6
9913066,Rental unit in Itabashi City · ★4.57 · 3 bedrooms · 3 beds · 1 bath,50435854,Hong,Itabashi Ku,35.74664,139.70687,Entire rental unit,Entire home/apt,7,3,30000.0,1,7,4.57,1.0
9916592,Home in Edogawa-ku · ★4.38 · 1 bedroom · 1 bed · 2.5 shared baths,49237439,Ken,Edogawa Ku,35.74012,139.89638,Private room in home,Private room,3,1,2957.0,3,16,4.38,0.19
9916890,Home in Edogawa-ku · ★4.15 · 1 bedroom · 1 bed · 1.5 baths,49237439,Ken,Edogawa Ku,35.74012,139.89638,Private room in home,Private room,5,1,2957.0,2,27,4.15,0.32
9918202,Home in Edogawa-ku · ★3.0 · 1 bedroom · 1 bed · 1.5 shared baths,49237439,Ken,Edogawa Ku,35.74012,139.89638,Private room in home,Private room,2,1,2957.0,2,8,3.0,0.1
9918547,Home in Edogawa-ku · ★4.21 · 1 bedroom · 1 bed · 2.5 shared baths,49237439,Ken,Edogawa Ku,35.74012,139.89638,Private room in home,Private room,3,1,2957.0,3,19,4.21,0.2
7170836,Home in Katsushika-ku · ★4.91 · 4 bedrooms · 2 beds · 2 baths,37525225,鹰,Katsushika Ku,35.72358,139.85843,Entire home,Entire home/apt,10,2,28571.0,1,154,4.91,2.06
9946339,Rental unit in Toshima · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,51117483,Nana,Toshima Ku,35.73414,139.72856,Shared room in rental unit,Shared room,2,1,1500.0,30,4,5.0,0.04
9984949,Rental unit in Toshima-ku · ★4.77 · 1 bedroom · 1 bed · 2 shared baths,51117483,Nana,Toshima Ku,35.73255,139.72756,Shared room in rental unit,Shared room,1,1,1500.0,30,13,4.77,0.13
10001115,Rental unit in Toshima-ku · ★4.43 · 1 bedroom · 1 bed · 2 shared baths,51117483,Nana,Toshima Ku,35.73258,139.7274,Shared room in rental unit,Shared room,1,1,1500.0,30,7,4.43,0.08
10002680,Rental unit in Chōfu-shi · ★4.74 · Studio · 2 beds · 1.5 baths,40834345,Kenny,Chofu Shi,35.65474,139.53082,Entire rental unit,Entire home/apt,4,2,28286.0,2,114,4.74,1.21
7217107,Hostel in Kōtō-ku · ★4.50 · 1 bedroom · 1 bed · 0 shared baths,30883070,Takeshi,Koto Ku,35.68288,139.81552,Shared room in hostel,Shared room,2,1,4680.0,1,323,4.5,3.15
7227038,Rental unit in Minato-ku · ★4.83 · 1 bedroom · 3 beds · 1 bath,37836517,Akari,Minato Ku,35.65612,139.73437,Entire rental unit,Entire home/apt,5,3,22500.0,2,263,4.83,2.55
10024434,Home in Taito City · ★3.50 · 1 bedroom · 2 beds · 1 private bath,51472121,Eika,Taito Ku,35.7108,139.7872,Private room in home,Private room,3,2,13677.0,2,4,3.5,0.43
10061035,Home in Machida-shi · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,34475322,Masaru,Machida Shi,35.58655,139.48375,Private room in home,Private room,3,1,3143.0,1,198,4.95,2.1
10061086,Home in Taitō-ku · ★4.89 · 3 bedrooms · 12 beds · 1.5 shared baths,50315845,Kanchan,Taito Ku,35.72065,139.76933,Private room in home,Private room,12,12,30000.0,1,9,4.89,0.13
10063063,Home in Taitō-ku · ★4.85 · 1 bedroom · 4 beds · 1 shared bath,50315845,Kanchan,Taito Ku,35.72071,139.76938,Private room in home,Private room,4,4,12000.0,1,55,4.85,0.58
7281726,Guest suite in Machida-shi · ★5.0 · 3 bedrooms · 3 beds · 1 bath,38131090,怜子,Machida Shi,35.55741,139.45917,Entire guest suite,Entire home/apt,3,3,10000.0,1,40,5.0,0.47
7310511,Hostel in Kōtō-ku · ★4.45 · 1 bedroom · 1 bed · 0 shared baths,30883070,Takeshi,Koto Ku,35.68288,139.81552,Shared room in hostel,Shared room,2,1,2382.0,1,285,4.45,2.78
7322455,Rental unit in Hino · ★4.30 · Studio · 2 beds · 1 bath,13088224,Rickie,Hino Shi,35.66263,139.40793,Entire rental unit,Entire home/apt,3,2,4729.0,5,30,4.3,0.3
10086317,Rental unit in Setagaya-ku · ★4.84 · 2 bedrooms · 4 beds · 1.5 baths,51756095,Chihoko,Setagaya Ku,35.64986533930395,139.67791420298718,Entire rental unit,Entire home/apt,8,4,50043.0,3,19,4.84,0.2
7349832,Rental unit in Edogawa-ku · ★4.67 · 1 bedroom · 2 beds · 1 bath,37012733,Mariko,Edogawa Ku,35.70157,139.84156,Entire rental unit,Entire home/apt,2,2,5500.0,6,81,4.67,0.79
7353004,Rental unit in Hino-shi · ★4.47 · 1 bedroom · 4 beds · 1 bath,38526810,Yoshi,Hino Shi,35.68521,139.39257,Entire rental unit,Entire home/apt,2,4,9900.0,4,38,4.47,0.51
10091405,Home in Meguro-ku · ★4.97 · 1 bedroom · 1 shared bath,32489578,Kazuhiro,Meguro Ku,35.63483,139.68904,Shared room in home,Shared room,2,2,16286.0,1,243,4.97,2.51
10094822,Home in Toshima-ku · ★4.85 · 3 bedrooms · 5 beds · 1 bath,50107022,Jojo,Toshima Ku,35.74033,139.70719,Entire home,Entire home/apt,12,5,32857.0,1,231,4.85,2.67
10110295,Rental unit in 渋谷区 · ★4.53 · 1 bedroom · 1 bed · 1 bath,46443714,Taku,Shibuya Ku,35.6588,139.69632,Entire rental unit,Entire home/apt,3,1,37143.0,2,146,4.53,1.5
10124923,Rental unit in Sumida-ku · ★4.75 · 1 bedroom · 2 beds · 1 bath,49146494,Shino,Sumida Ku,35.70806,139.8169,Entire rental unit,Entire home/apt,3,2,22400.0,3,156,4.75,1.65
7358397,Rental unit in Taito · ★4.96 · 1 bedroom · 2 beds · 1 bath,37545792,Harumi,Taito Ku,35.70511,139.79276,Entire rental unit,Entire home/apt,4,2,38000.0,2,198,4.96,1.97
10130437,Home in Taitō-ku · ★4.84 · 1 bedroom · 4 beds · 2 baths,51973423,Makito,Taito Ku,35.71442204515578,139.7866331516473,Private room in home,Private room,4,4,9000.0,2,67,4.84,0.71
7370013,Hostel in Kōtō-ku · ★4.60 · 1 bedroom · 2 beds · 1 shared bath,30883070,Takeshi,Koto Ku,35.68288,139.81552,Private room in hostel,Private room,4,2,8286.0,1,375,4.6,3.65
7389965,Hostel in Kōtō-ku · ★4.69 · 1 bedroom · 0 shared baths,30883070,Takeshi,Koto Ku,35.68288,139.81552,Shared room in hostel,Shared room,1,1,2316.0,1,282,4.69,2.76
7393044,Hostel in Kōtō-ku · ★4.57 · 1 bedroom · 1 bed · 0 shared baths,30883070,Takeshi,Koto Ku,35.68288,139.81552,Shared room in hostel,Shared room,1,1,3899.0,1,263,4.57,2.56
7406024,Home in Fuchu · ★4.88 · 3 bedrooms · 2 beds · 1 bath,36829680,Jimmy'S Family,Fuchu Shi,35.67394,139.51309,Entire home,Entire home/apt,6,2,21171.0,2,78,4.88,0.77
10147648,Rental unit in Shinjuku-ku · ★4.84 · 1 bedroom · 3 beds · 1 bath,49661789,Kaoru,Shinjuku Ku,35.71025,139.71272,Entire rental unit,Entire home/apt,4,3,6600.0,2,144,4.84,1.5
10158167,Home in Sumida-ku · ★4.44 · 5 bedrooms · 5 beds · 3 baths,21504159,Michi,Sumida Ku,35.71046,139.81685,Entire home,Entire home/apt,12,5,50000.0,2,138,4.44,1.45
10167088,Rental unit in Arakawa-ku · ★4.29 · 2 bedrooms · 4 beds · 1 bath,51966672,Yoshi,Arakawa Ku,35.73088,139.76302,Entire rental unit,Entire home/apt,6,4,14057.0,2,91,4.29,0.96
10210751,Rental unit in Shibuya-ku · ★4.77 · 1 bedroom · 1 bed · 1 bath,49589921,Kim,Shibuya Ku,35.66034156339862,139.69738776896375,Entire rental unit,Entire home/apt,2,1,29549.0,2,199,4.77,2.05
10221883,Rental unit in Toshima-ku · ★4.66 · 1 bedroom · 4 beds · 2 shared baths,51117483,Nana,Toshima Ku,35.73204,139.72887,Shared room in rental unit,Shared room,1,4,1500.0,30,29,4.66,0.3
7450080,Home in Suginami · ★4.66 · 1 bedroom · 2 beds · 1 shared bath,39017078,Lina,Suginami Ku,35.68163,139.65261,Private room in home,Private room,2,2,8943.0,180,191,4.66,1.86
10257616,Home in Setagaya-ku · ★4.99 · 1 bedroom · 2 beds · 1 shared bath,8359471,Tomo,Setagaya Ku,35.66343,139.64764,Private room in home,Private room,2,2,12000.0,1,103,4.99,1.07
10271073,Rental unit in 新宿区 · ★4.68 · 1 bedroom · 1 bed · 1 bath,49474412,Dong,Shinjuku Ku,35.69684721162549,139.69027287416125,Entire rental unit,Entire home/apt,2,1,36000.0,2,37,4.68,0.39
10274874,Rental unit in 新宿区 · ★4.80 · 1 bedroom · 2 beds · 1 bath,49474412,Dong,Shinjuku Ku,35.694972514583974,139.69126379761053,Entire rental unit,Entire home/apt,3,2,36571.0,2,35,4.8,1.08
7484849,Rental unit in 世田谷区 · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,39201606,Yamagata,Setagaya Ku,35.66465,139.6393,Private room in rental unit,Private room,2,1,26857.0,1,68,4.91,0.67
